YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2019,8,14,4.17,6.71,0.41,376.89,80.33,125.08,10.96,0.35,1.81
2019,8,15,4.38,6.18,0.44,377.29,81.52,111.19,10.36,0.32,1.66
2019,8,16,3.47,6.9,0.34,380.05,67.42,128.62,9.53,0.3,1.58
2019,8,17,4.67,6.99,0.46,378.05,90.48,131.77,12.58,0.41,2.1
2019,8,18,5.0,6.48,0.49,386.17,96.46,122.14,12.52,0.38,1.98
2019,8,19,4.35,6.99,0.43,369.13,84.11,131.63,11.85,0.37,1.91
2019,8,20,4.97,7.18,0.49,373.23,96.23,135.7,13.48,0.43,2.24
2019,8,21,5.72,7.33,0.56,358.46,108.77,136.45,14.92,0.47,2.45
2019,8,22,5.68,7.12,0.56,353.74,107.42,132.2,14.51,0.45,2.36
2019,8,23,5.3,7.02,0.52,368.21,101.42,131.57,13.72,0.42,2.21
2019,8,24,4.63,6.89,0.45,375.26,89.02,128.47,12.03,0.38,1.93
2019,8,25,5.71,7.16,0.56,365.12,108.86,133.98,14.84,0.45,2.36
2019,8,26,5.2,7.13,0.51,362.13,99.7,133.45,13.66,0.42,2.21
2019,8,27,5.55,7.09,0.55,372.68,107.77,134.41,14.6,0.45,2.34
2019,8,28,3.73,6.9,0.37,360.7,73.16,129.1,10.12,0.32,1.67
2019,8,29,4.16,7.06,0.41,365.62,80.55,131.08,11.15,0.34,1.73
2019,8,30,5.38,7.36,0.53,371.45,103.94,138.5,14.47,0.46,2.41
2019,8,31,3.98,7.26,0.39,386.68,79.0,137.62,11.33,0.36,1.86
2019,9,1,3.59,7.38,0.35,385.62,71.65,140.31,10.58,0.34,1.78
2019,9,2,4.1,7.41,0.4,372.84,80.33,140.3,11.66,0.37,1.92
2019,9,3,5.28,7.13,0.52,390.21,105.23,138.14,14.43,0.45,2.38
2019,9,4,4.86,7.3,0.48,371.9,95.08,138.3,13.45,0.44,2.31
2019,9,5,4.3,7.26,0.42,373.71,84.16,136.67,11.92,0.39,2.05
2019,9,6,4.53,7.31,0.45,369.84,88.34,137.65,12.58,0.41,2.16
2019,9,7,5.35,7.34,0.52,367.3,103.17,138.73,14.11,0.45,2.37
2019,9,8,5.79,7.49,0.56,363.69,112.12,141.25,15.52,0.5,2.66
2019,9,9,4.94,7.37,0.48,367.52,96.55,139.52,13.62,0.45,2.37
2019,9,10,4.66,7.37,0.45,373.41,92.51,140.07,13.05,0.43,2.26
2019,9,11,4.76,7.26,0.46,373.09,94.39,138.68,13.15,0.43,2.27
2019,9,12,4.67,7.14,0.45,374.68,91.48,134.1,12.62,0.41,2.19
2019,9,13,4.23,7.06,0.41,368.41,83.26,132.42,11.62,0.38,2.02
2019,9,14,3.86,6.73,0.38,377.16,76.15,125.16,10.44,0.34,1.76
2019,9,15,3.64,6.91,0.35,376.66,72.1,128.74,10.02,0.33,1.71
2019,9,16,4.06,7.37,0.39,384.8,81.18,139.43,11.73,0.4,2.09
2019,9,17,3.54,7.39,0.34,375.3,73.6,141.07,10.94,0.37,1.91
2019,9,18,3.91,7.16,0.38,373.01,80.46,136.22,11.65,0.39,2.05
2019,9,19,4.12,7.13,0.4,382.35,85.12,137.34,12.13,0.41,2.12
2019,9,20,2.77,7.29,0.27,370.22,59.25,139.03,8.8,0.29,1.52
2019,9,21,4.33,7.36,0.42,374.26,88.4,140.93,12.8,0.42,2.23
2019,9,22,4.88,7.37,0.48,372.8,97.85,140.8,13.94,0.45,2.38
2019,9,23,5.01,7.4,0.48,373.38,100.04,141.45,14.34,0.48,2.48
2019,9,24,4.8,7.22,0.47,375.32,95.78,137.33,13.46,0.44,2.29
2019,9,25,4.08,7.47,0.4,376.31,82.56,143.27,12.21,0.41,2.16
2019,9,26,5.12,7.44,0.5,371.73,101.48,142.18,14.53,0.49,2.61
2019,9,27,4.68,7.34,0.45,371.88,92.55,139.7,13.15,0.41,2.16
2019,9,28,4.49,7.26,0.44,376.96,90.08,138.91,12.8,0.41,2.12
2019,9,29,3.79,7.29,0.37,367.86,76.99,138.95,11.27,0.38,1.98
2019,9,30,4.54,7.36,0.44,370.84,89.98,140.63,12.77,0.41,2.19
2019,10,1,5.13,7.46,0.5,372.38,100.58,142.29,14.38,0.47,2.48
2019,10,2,4.15,7.25,0.41,383.13,81.27,137.47,11.68,0.38,1.96
2019,10,3,3.57,7.49,0.35,370.09,70.08,142.83,10.45,0.34,1.75
2019,10,4,4.86,7.41,0.48,369.53,93.83,140.18,13.21,0.41,2.17
2019,10,5,4.37,7.23,0.43,388.13,86.3,140.34,12.39,0.4,2.09
2019,10,6,4.07,7.36,0.4,379.66,79.4,139.59,11.59,0.38,1.95
2019,10,7,4.5,7.43,0.44,375.9,88.16,141.88,12.71,0.41,2.12
2019,10,8,4.34,7.26,0.42,374.77,83.9,136.91,12.08,0.39,2.05
2019,10,9,5.08,7.24,0.5,367.34,98.29,137.34,13.69,0.44,2.27
2019,10,10,4.43,6.94,0.44,374.22,84.37,129.45,11.59,0.36,1.86
2019,10,11,4.14,7.02,0.41,375.59,81.22,132.62,11.49,0.36,1.88
2019,10,12,4.9,7.19,0.48,355.1,93.09,133.03,12.95,0.4,2.08
2019,10,13,4.33,7.34,0.42,370.03,84.62,139.29,12.26,0.39,2.01
2019,10,14,4.49,7.26,0.44,370.15,88.16,138.25,12.44,0.38,1.98
2019,10,15,3.76,7.17,0.37,364.73,73.85,136.2,10.62,0.34,1.79
2019,10,16,4.26,7.17,0.42,373.16,83.6,136.28,11.98,0.39,2.01
2019,10,17,4.62,7.14,0.45,376.17,90.36,134.91,12.73,0.41,2.11
2019,10,18,4.56,7.32,0.45,380.91,90.04,139.9,12.96,0.41,2.13
2019,10,19,4.53,7.46,0.45,374.77,88.61,142.75,12.91,0.41,2.16
2019,10,20,4.69,7.22,0.46,373.08,90.17,137.4,12.84,0.41,2.12
2019,10,21,3.99,6.9,0.4,395.51,79.18,133.51,11.19,0.34,1.74
2019,10,22,4.29,7.22,0.42,376.01,83.66,137.13,11.88,0.38,1.95
2019,10,23,4.6,7.09,0.45,373.48,88.71,134.07,12.57,0.4,2.06
2019,10,24,3.97,7.07,0.4,378.91,77.41,133.68,11.23,0.37,1.89
2019,10,25,4.42,7.11,0.44,371.56,85.98,135.09,12.2,0.38,1.93
2019,10,26,4.28,7.02,0.43,376.64,82.7,132.59,11.66,0.36,1.83
2019,10,27,4.34,7.12,0.43,375.06,83.52,135.27,12.0,0.39,2.01
2019,10,28,4.67,7.37,0.47,353.16,88.12,136.52,12.61,0.41,2.09
2019,10,29,3.42,7.07,0.34,372.59,65.77,133.16,9.48,0.3,1.54
2019,10,30,4.73,7.0,0.48,378.26,91.58,133.18,12.74,0.39,1.99
2019,10,31,4.66,7.04,0.47,361.29,89.23,132.93,12.52,0.38,1.93
2019,11,1,4.34,7.03,0.44,373.48,83.54,133.76,11.97,0.38,1.96
2019,11,2,4.73,7.09,0.48,378.53,92.09,134.81,12.97,0.41,2.15
2019,11,3,4.08,7.08,0.41,389.08,80.17,135.91,11.41,0.36,1.85
2019,11,4,3.74,7.24,0.38,375.85,73.21,139.0,10.88,0.35,1.8
2019,11,5,4.83,7.07,0.49,370.73,93.84,135.14,13.2,0.41,2.13
2019,11,6,4.38,6.84,0.45,385.14,86.3,132.43,11.95,0.37,1.88
2019,11,7,4.94,7.0,0.5,375.23,95.33,133.79,13.28,0.41,2.17
2019,11,8,4.16,7.08,0.42,374.64,81.91,135.67,11.78,0.38,1.92
2019,11,9,2.87,7.02,0.29,369.2,56.42,134.3,8.46,0.28,1.42
2019,11,10,4.22,6.96,0.43,366.83,82.16,131.95,11.61,0.36,1.84
2019,11,11,3.99,7.12,0.41,373.19,78.02,136.16,11.54,0.37,1.89
2019,11,12,2.82,7.0,0.29,373.37,56.3,134.09,8.55,0.29,1.49
2019,11,13,3.32,7.07,0.34,358.7,64.74,131.78,9.68,0.34,1.7
2019,11,14,3.95,6.89,0.41,371.33,77.61,130.92,11.17,0.36,1.86
2019,11,15,4.13,6.99,0.42,375.2,81.58,134.64,11.88,0.38,1.93
2019,11,16,3.8,7.02,0.39,351.91,74.02,133.48,10.94,0.36,1.83
2019,11,17,3.41,6.96,0.35,371.96,67.83,132.64,9.95,0.32,1.64
2019,11,18,3.91,6.79,0.41,375.46,76.2,128.93,10.86,0.34,1.76
2019,11,19,4.35,6.79,0.45,377.06,85.13,129.59,11.94,0.37,1.9
2019,11,20,4.49,6.61,0.46,366.34,86.66,124.3,12.13,0.39,2.06
2019,11,21,4.18,6.8,0.43,371.84,81.83,129.38,11.62,0.37,1.91
2019,11,22,4.06,6.67,0.42,383.41,80.86,128.98,11.43,0.36,1.88
2019,11,23,4.5,6.78,0.47,369.39,87.35,128.7,12.23,0.39,2.07
2019,11,24,4.73,6.89,0.49,360.54,91.66,131.05,12.66,0.4,2.07
2019,11,25,4.74,6.82,0.49,376.12,92.36,130.44,12.73,0.4,2.09
2019,11,26,4.28,6.91,0.45,380.16,83.34,132.17,11.97,0.38,1.95
2019,11,27,3.42,6.84,0.36,373.59,66.78,130.83,9.89,0.33,1.68
2019,11,28,3.61,6.84,0.38,378.48,70.37,130.83,10.34,0.33,1.7
2019,11,29,3.38,6.98,0.35,355.02,64.78,130.32,9.73,0.32,1.65
2019,11,30,3.91,6.81,0.41,372.48,76.45,129.62,10.95,0.35,1.83
2019,12,1,3.99,6.57,0.42,382.7,78.59,125.88,11.08,0.36,1.86
2019,12,2,4.3,6.79,0.45,358.62,83.73,129.55,11.85,0.38,2.02
2019,12,3,4.24,6.65,0.45,369.45,81.85,126.41,11.56,0.37,1.89
2019,12,4,4.14,6.72,0.44,380.37,80.3,127.54,11.5,0.38,1.92
2019,12,5,4.7,6.8,0.49,377.73,91.13,130.38,12.72,0.4,2.07
2019,12,6,3.82,6.78,0.41,374.47,75.63,129.64,11.04,0.37,1.88
2019,12,7,3.27,6.77,0.34,375.85,65.4,129.45,9.73,0.32,1.66
2019,12,8,4.36,6.44,0.46,385.48,86.19,124.37,11.73,0.36,1.9
2019,12,9,4.36,6.61,0.46,369.46,84.91,126.04,11.78,0.36,1.88
2019,12,10,3.99,6.75,0.42,375.84,78.49,129.52,11.33,0.36,1.88
2019,12,11,3.85,6.66,0.41,371.87,75.72,126.98,11.01,0.35,1.85
2019,12,12,3.97,6.66,0.42,368.71,78.07,127.23,11.29,0.38,1.98
2019,12,13,3.96,6.8,0.42,373.84,78.27,130.27,11.44,0.38,1.96
2019,12,14,4.01,6.64,0.42,370.11,79.06,126.15,11.33,0.37,1.91
2019,12,15,3.93,6.73,0.41,372.29,78.25,129.26,11.33,0.37,1.9
2019,12,16,4.2,6.65,0.45,367.48,82.52,127.65,11.56,0.37,1.9
2019,12,17,3.48,6.69,0.37,380.02,70.41,129.32,10.38,0.34,1.73
2019,12,18,3.97,6.6,0.42,361.45,78.16,126.21,11.08,0.34,1.73
2019,12,19,4.55,6.7,0.48,365.95,89.06,128.31,12.37,0.38,2.01
2019,12,20,3.96,6.72,0.42,379.78,78.98,129.73,11.37,0.36,1.88
2019,12,21,3.43,6.67,0.37,387.08,68.84,128.55,10.07,0.32,1.66
2019,12,22,3.9,6.77,0.41,378.96,74.62,129.41,10.71,0.34,1.75
2019,12,23,3.76,6.69,0.4,379.57,72.82,127.96,10.44,0.33,1.7
2019,12,24,3.81,6.36,0.41,390.5,75.38,123.52,10.32,0.31,1.62
2019,12,25,3.71,6.6,0.39,382.95,72.59,126.29,10.32,0.33,1.71
2019,12,26,4.41,6.62,0.47,375.86,85.03,127.12,11.74,0.38,1.97
2019,12,27,2.89,6.73,0.3,376.95,56.26,128.8,8.38,0.28,1.42
2019,12,28,4.55,6.75,0.48,368.96,88.46,129.23,12.43,0.4,2.07
2019,12,29,4.32,6.75,0.45,376.07,84.53,129.61,11.85,0.38,2.01
2019,12,30,3.7,6.8,0.39,373.98,71.83,130.62,10.59,0.34,1.8
2019,12,31,4.16,6.95,0.44,353.3,79.52,129.88,11.66,0.38,1.99
2020,1,1,4.5,6.82,0.48,370.27,87.45,130.62,12.33,0.41,2.13
2020,1,2,4.59,6.78,0.48,364.28,88.49,128.79,12.33,0.4,2.09
2020,1,3,5.11,6.8,0.54,348.11,96.17,128.02,13.17,0.41,2.18
2020,1,4,5.46,6.86,0.57,357.26,103.85,129.92,14.16,0.45,2.34
2020,1,5,4.78,6.96,0.5,370.59,91.82,132.54,12.87,0.41,2.09
2020,1,6,5.38,6.92,0.56,371.93,102.24,131.1,13.99,0.44,2.27
2020,1,7,5.45,6.98,0.57,361.51,103.34,131.52,14.24,0.46,2.43
2020,1,8,5.72,7.03,0.6,357.39,108.52,133.27,14.8,0.45,2.36
2020,1,9,5.31,6.8,0.55,378.46,102.9,131.25,13.91,0.42,2.2
2020,1,10,5.43,7.1,0.57,360.21,101.29,132.15,13.84,0.42,2.22
2020,1,11,4.74,6.95,0.49,369.5,90.07,132.28,12.66,0.4,2.07
2020,1,12,5.03,6.88,0.52,375.09,95.73,130.9,13.18,0.41,2.14
2020,1,13,5.25,7.04,0.55,365.7,99.51,133.87,13.69,0.42,2.21
2020,1,14,5.09,6.97,0.53,368.66,97.55,133.15,13.63,0.42,2.2
2020,1,15,4.96,6.93,0.52,369.66,94.96,132.31,13.25,0.41,2.15
2020,1,16,5.65,7.17,0.59,342.51,105.85,133.87,14.77,0.47,2.47
2020,1,17,5.3,6.91,0.55,370.66,102.19,132.48,13.95,0.43,2.27
2020,1,18,5.26,6.87,0.55,373.05,101.74,132.34,13.98,0.44,2.31
2020,1,19,4.56,6.92,0.47,371.59,88.09,132.16,12.37,0.4,2.11
2020,1,20,2.86,6.9,0.3,381.09,55.55,132.37,8.31,0.28,1.43
2020,1,21,2.63,6.84,0.27,381.04,52.09,130.4,7.83,0.26,1.32
2020,1,22,3.47,6.85,0.36,383.82,67.53,130.85,9.82,0.31,1.59
2020,1,23,5.05,6.98,0.52,363.8,96.69,132.2,13.36,0.42,2.2
2020,1,24,4.83,6.9,0.49,364.55,91.56,130.25,12.79,0.42,2.19
2020,1,25,3.8,6.63,0.39,390.79,75.52,128.09,10.59,0.34,1.81
2020,1,26,4.33,7.0,0.44,380.8,84.18,133.46,11.94,0.4,2.12
2020,1,27,4.8,7.04,0.49,375.45,93.16,134.43,13.04,0.45,2.36
2020,1,28,4.46,7.09,0.45,373.56,84.95,134.01,12.16,0.41,2.16
2020,1,29,4.66,6.93,0.48,377.29,89.26,130.48,12.38,0.41,2.13
2020,1,30,5.07,7.04,0.52,367.14,97.47,133.74,13.36,0.42,2.24
2020,1,31,4.68,7.07,0.47,369.58,89.83,135.05,12.58,0.4,2.06
2020,2,1,4.52,7.08,0.45,353.62,85.55,131.09,12.15,0.39,2.05
2020,2,2,4.26,6.97,0.43,375.55,82.03,132.96,11.72,0.39,2.01
2020,2,3,4.46,7.01,0.45,383.42,87.02,134.49,12.19,0.4,2.09
2020,2,4,5.63,7.22,0.56,357.49,107.72,136.84,14.76,0.48,2.51
2020,2,5,5.87,7.43,0.59,362.8,112.59,140.55,15.48,0.5,2.66
2020,2,6,6.38,7.45,0.64,362.73,120.76,139.49,16.42,0.52,2.73
2020,2,7,5.0,7.22,0.5,379.62,96.7,137.06,13.37,0.42,2.17
2020,2,8,4.22,7.2,0.42,378.48,82.4,136.2,11.77,0.38,1.98
2020,2,9,4.4,7.08,0.44,377.54,85.62,133.77,11.99,0.39,2.03
2020,2,10,4.93,7.07,0.49,394.09,97.4,137.47,13.41,0.42,2.22
2020,2,11,5.72,7.44,0.57,371.09,109.58,140.09,15.1,0.48,2.55
2020,2,12,5.39,7.31,0.53,366.76,104.7,139.66,14.54,0.45,2.39
2020,2,13,5.33,7.24,0.52,371.38,102.75,137.12,14.16,0.45,2.37
2020,2,14,4.47,7.09,0.44,380.02,87.16,134.79,12.15,0.39,2.05
2020,2,15,5.2,7.09,0.52,381.79,101.2,135.34,13.86,0.44,2.3
2020,2,16,4.67,7.18,0.46,383.05,90.91,136.95,12.7,0.41,2.16
2020,2,17,5.37,7.37,0.52,355.95,101.43,136.87,14.09,0.47,2.48
2020,2,18,5.59,7.25,0.55,367.24,107.41,137.84,14.77,0.47,2.44
2020,2,19,3.94,7.3,0.38,381.72,76.97,140.5,11.22,0.36,1.86
2020,2,20,2.82,7.35,0.27,369.78,55.73,140.61,8.47,0.29,1.48
2020,2,21,3.33,7.15,0.33,378.34,64.89,135.44,9.24,0.3,1.54
2020,2,22,3.3,7.21,0.32,383.8,65.18,137.23,9.61,0.32,1.66
2020,2,23,4.37,6.98,0.42,395.48,84.86,132.16,11.88,0.39,2.0
2020,2,24,4.06,7.13,0.4,385.24,80.02,135.56,11.41,0.38,1.98
2020,2,25,3.78,7.1,0.37,382.85,74.16,134.86,10.57,0.35,1.82
2020,2,26,3.56,7.25,0.34,389.06,70.21,138.34,10.31,0.37,1.9
2020,2,27,4.7,7.22,0.45,384.55,92.26,137.5,12.84,0.42,2.23
2020,2,28,4.52,7.17,0.44,383.99,88.32,136.27,12.4,0.41,2.13
2020,2,29,4.3,7.07,0.41,381.49,83.91,133.47,11.55,0.38,1.95
2020,3,1,4.04,7.02,0.39,386.28,79.22,132.47,10.98,0.36,1.87
2020,3,2,4.26,7.06,0.41,384.28,83.21,132.86,11.56,0.38,1.95
2020,3,3,4.22,7.16,0.41,377.68,83.2,135.62,11.65,0.38,1.94
2020,3,4,4.96,7.29,0.48,358.84,94.73,135.25,13.05,0.41,2.13
2020,3,5,5.07,7.31,0.48,371.23,97.81,137.57,13.33,0.41,2.12
2020,3,6,4.23,7.17,0.41,388.98,83.59,137.06,11.76,0.38,2.02
2020,3,7,3.4,7.03,0.33,368.02,67.49,131.6,9.45,0.32,1.66
2020,3,8,4.6,7.02,0.45,380.8,90.27,132.92,12.19,0.39,2.06
2020,3,9,4.01,7.09,0.38,390.25,78.62,134.45,10.93,0.36,1.88
2020,3,10,3.87,7.21,0.37,399.62,76.63,137.55,10.85,0.37,1.93
2020,3,11,4.16,7.45,0.4,389.03,82.24,142.11,11.8,0.4,2.09
2020,3,12,4.14,7.35,0.4,386.76,81.83,140.02,11.59,0.39,2.05
2020,3,13,3.64,7.13,0.35,401.56,74.04,137.9,10.46,0.35,1.82
2020,3,14,3.13,7.01,0.3,384.84,62.47,131.62,8.77,0.3,1.55
2020,3,15,4.17,7.28,0.4,378.77,81.63,137.09,11.41,0.37,1.9
2020,3,16,3.19,7.0,0.3,386.55,62.68,130.39,8.92,0.29,1.48
2020,3,17,3.81,6.99,0.37,378.92,73.79,129.88,10.07,0.33,1.7
2020,3,18,4.46,7.02,0.43,376.77,84.95,130.09,11.52,0.37,1.93
2020,3,19,4.5,6.96,0.43,371.43,85.6,129.14,11.58,0.37,1.96
2020,3,20,4.97,7.78,0.48,348.41,94.73,143.44,13.67,0.46,2.45
2020,3,21,6.59,7.49,0.63,343.73,124.61,139.62,16.74,0.54,2.9
2020,3,22,6.86,7.51,0.66,351.29,130.34,140.88,17.41,0.55,2.98
2020,3,23,5.51,7.08,0.52,358.34,105.23,132.62,14.06,0.45,2.38
2020,3,24,3.53,6.79,0.34,390.62,69.4,126.12,9.55,0.32,1.67
2020,3,25,3.93,6.76,0.38,387.61,76.59,125.72,10.39,0.34,1.83
2020,3,26,3.57,6.85,0.34,400.05,70.94,128.55,9.79,0.33,1.73
2020,3,27,3.4,6.68,0.33,385.54,66.26,123.45,8.96,0.3,1.55
2020,3,28,4.41,6.98,0.42,373.16,85.64,130.08,11.67,0.38,1.99
2020,3,29,3.38,6.73,0.32,403.7,67.9,127.74,9.44,0.3,1.55
2020,3,30,3.5,7.19,0.34,386.14,69.88,135.81,9.99,0.34,1.77
2020,3,31,2.95,7.09,0.28,388.95,58.52,133.13,8.41,0.28,1.49
2020,4,1,3.58,7.16,0.34,384.65,70.77,134.63,10.29,0.35,1.83
2020,4,2,4.64,7.18,0.45,373.71,89.77,135.72,12.49,0.41,2.21
2020,4,3,4.86,7.28,0.47,375.93,94.1,136.99,12.96,0.43,2.27
2020,4,4,4.26,7.15,0.41,390.88,82.11,134.55,11.43,0.38,2.03
2020,4,5,4.34,7.44,0.41,371.88,82.9,137.07,11.84,0.41,2.2
2020,4,6,3.84,7.19,0.37,381.37,74.95,135.95,10.52,0.34,1.8
2020,4,7,4.7,7.09,0.45,385.55,91.98,134.64,12.66,0.41,2.12
2020,4,8,4.46,7.26,0.43,376.99,86.88,137.4,12.27,0.41,2.12
2020,4,9,4.66,7.3,0.45,377.14,90.17,139.23,12.72,0.41,2.18
2020,4,10,4.06,7.23,0.39,385.17,79.64,137.38,11.32,0.38,1.95
2020,4,11,2.81,7.08,0.27,392.04,56.41,134.54,8.06,0.27,1.36
2020,4,12,2.76,7.02,0.27,379.85,54.59,132.31,7.74,0.27,1.39
2020,4,13,3.65,7.15,0.35,383.84,71.91,134.84,10.27,0.34,1.76
2020,4,14,3.55,7.07,0.34,402.94,72.17,136.31,10.34,0.33,1.7
2020,4,15,4.52,7.1,0.44,382.07,88.94,133.79,12.36,0.39,2.04
2020,4,16,4.15,7.12,0.41,376.9,82.22,134.62,11.55,0.36,1.88
2020,4,17,4.73,6.89,0.46,370.8,91.44,128.88,12.4,0.38,2.0
2020,4,18,3.14,6.67,0.3,384.72,61.16,122.71,8.45,0.28,1.45
2020,4,19,4.49,6.85,0.44,383.02,87.07,127.88,11.8,0.37,1.9
2020,4,20,4.61,7.26,0.45,380.02,90.78,137.87,12.74,0.41,2.12
2020,4,21,4.26,7.43,0.41,365.4,81.85,138.06,11.84,0.38,1.94
2020,4,22,4.51,7.3,0.44,376.08,87.88,138.86,12.72,0.4,2.05
2020,4,23,4.32,7.05,0.42,382.04,85.27,134.3,12.09,0.38,2.02
2020,4,24,4.24,7.17,0.41,370.19,83.47,135.72,11.97,0.39,2.02
2020,4,25,4.91,7.12,0.48,370.6,95.33,134.72,13.28,0.42,2.21
2020,4,26,4.96,7.2,0.48,379.45,96.08,136.75,13.44,0.41,2.16
2020,4,27,4.28,7.03,0.42,387.7,83.66,132.88,11.66,0.36,1.88
2020,4,28,4.18,7.1,0.41,377.89,80.59,132.8,11.55,0.39,2.09
2020,4,29,4.21,7.03,0.41,382.8,81.04,132.48,11.48,0.37,1.88
2020,4,30,4.12,6.95,0.41,393.49,81.79,133.8,11.57,0.37,1.9
2020,5,1,4.4,7.16,0.44,382.6,85.86,136.16,12.32,0.4,2.05
2020,5,2,3.74,6.82,0.37,392.87,72.38,127.7,10.27,0.33,1.7
2020,5,3,3.85,6.81,0.38,385.2,74.52,127.36,10.48,0.34,1.73
2020,5,4,4.36,7.04,0.43,378.26,82.99,133.8,11.85,0.38,1.96
2020,5,5,4.05,7.24,0.41,380.21,78.6,138.45,11.52,0.38,2.01
2020,5,6,4.02,7.02,0.4,381.41,76.12,132.84,10.93,0.34,1.79
2020,5,7,3.07,7.36,0.3,363.0,58.34,137.52,8.8,0.28,1.45
2020,5,8,3.89,7.17,0.39,380.84,75.12,137.08,10.98,0.36,1.84
2020,5,9,4.48,7.06,0.45,380.38,88.12,135.42,12.48,0.41,2.11
2020,5,10,4.02,6.95,0.41,371.3,76.62,131.41,11.02,0.36,1.84
2020,5,11,4.11,7.06,0.41,373.06,78.62,135.23,11.39,0.38,1.95
2020,5,12,3.3,6.87,0.33,386.15,63.14,130.23,9.16,0.3,1.54
2020,5,13,3.64,6.76,0.37,388.06,69.67,127.59,9.9,0.31,1.59
2020,5,14,5.01,7.0,0.51,369.45,97.26,133.03,13.45,0.43,2.25
2020,5,15,4.72,6.95,0.48,381.93,91.85,131.75,12.81,0.41,2.16
2020,5,16,4.7,6.87,0.48,393.23,92.81,133.88,12.94,0.41,2.07
2020,5,17,4.56,6.88,0.46,380.53,86.41,130.42,12.26,0.4,2.05
2020,5,18,4.18,6.91,0.42,377.3,79.71,131.01,11.42,0.36,1.87
2020,5,19,3.64,6.68,0.37,382.62,69.36,125.9,9.84,0.32,1.66
2020,5,20,4.91,6.73,0.5,375.41,94.57,127.75,12.77,0.4,2.08
2020,5,21,4.31,6.93,0.44,383.09,82.97,131.3,11.7,0.38,1.92
2020,5,22,3.92,6.97,0.4,378.54,74.67,131.88,10.77,0.34,1.78
2020,5,23,4.81,7.23,0.49,355.34,92.55,135.78,13.23,0.42,2.23
2020,5,24,4.21,6.84,0.43,378.1,79.43,129.48,11.31,0.36,1.86
2020,5,25,4.45,6.84,0.45,377.42,85.4,130.8,12.08,0.39,2.02
2020,5,26,3.66,6.66,0.38,371.23,70.09,125.79,9.94,0.31,1.6
2020,5,27,2.41,6.69,0.25,371.69,47.02,126.28,6.9,0.22,1.12
2020,5,28,3.63,6.66,0.38,379.13,70.13,125.55,9.98,0.32,1.66
2020,5,29,3.89,6.6,0.4,385.99,76.48,125.47,10.77,0.34,1.73
2020,5,30,3.42,6.82,0.35,373.95,65.29,128.95,9.55,0.3,1.55
2020,5,31,4.17,6.75,0.43,377.2,81.86,128.45,11.59,0.37,1.88
2020,6,1,3.93,6.93,0.41,376.7,76.09,132.23,11.07,0.34,1.73
2020,6,2,3.8,6.92,0.39,374.88,72.43,132.04,10.52,0.34,1.73
2020,6,3,2.67,6.66,0.27,380.74,51.72,125.84,7.62,0.25,1.27
2020,6,4,4.23,6.88,0.44,382.32,81.72,131.38,11.6,0.37,1.91
2020,6,5,3.86,6.8,0.4,380.31,73.06,128.98,10.55,0.34,1.75
2020,6,6,3.26,6.65,0.34,374.41,61.86,124.46,8.84,0.27,1.4
2020,6,7,4.46,6.76,0.46,374.42,85.01,127.76,11.75,0.36,1.84
2020,6,8,4.58,6.99,0.48,353.33,86.23,130.09,12.26,0.4,2.06
2020,6,9,4.85,6.87,0.5,369.91,92.23,130.63,12.99,0.41,2.09
2020,6,10,4.56,6.88,0.47,374.39,87.9,131.51,12.47,0.38,1.98
2020,6,11,4.27,6.78,0.45,367.38,82.48,128.5,11.55,0.36,1.83
2020,6,12,3.91,6.72,0.41,376.81,75.45,127.52,10.81,0.34,1.75
2020,6,13,4.54,6.78,0.47,375.77,86.86,128.8,12.23,0.38,1.94
2020,6,14,3.64,6.68,0.38,387.91,70.06,126.64,9.95,0.31,1.59
2020,6,15,4.58,6.56,0.48,375.57,86.84,122.91,11.9,0.36,1.85
2020,6,16,4.09,6.59,0.42,380.52,78.06,123.61,10.87,0.34,1.75
2020,6,17,3.73,6.43,0.39,400.22,72.83,124.02,10.26,0.31,1.61
2020,6,18,4.73,6.62,0.49,373.32,90.23,125.39,12.48,0.38,1.97
2020,6,19,4.72,6.72,0.49,374.63,90.02,127.61,12.52,0.39,2.0
2020,6,20,4.06,6.64,0.42,380.39,76.47,124.95,10.81,0.34,1.73
2020,6,21,4.2,6.84,0.44,379.75,81.04,130.52,11.55,0.37,1.88
2020,6,22,4.52,6.7,0.47,379.8,87.33,127.71,12.16,0.38,1.95
2020,6,23,4.03,6.57,0.42,378.46,77.59,124.08,10.9,0.34,1.76
2020,6,24,4.45,6.84,0.46,362.7,84.16,128.46,11.98,0.39,2.05
2020,6,25,4.37,6.69,0.45,375.12,83.16,127.83,11.75,0.37,1.9
2020,6,26,3.81,6.75,0.4,385.07,73.84,129.82,10.62,0.33,1.66
2020,6,27,4.1,6.55,0.43,372.52,77.67,123.45,10.79,0.33,1.66
2020,6,28,3.45,6.46,0.36,370.0,65.63,121.54,9.21,0.27,1.4
2020,6,29,4.7,6.68,0.49,377.51,90.54,126.88,12.41,0.38,1.94
